title,creation_date,url,images,creators
The Shika Teahouse,early 1790s,https://clevelandart.org/art/1916.1113.a,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1113.a/1916.1113.a_web.jpg', 'width': '600', 'height': '900', 'filesize': '385482', 'filename': '1916.1113.a_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1113.a/1916.1113.a_print.jpg', 'width': '2267', 'height': '3400', 'filesize': '4092234', 'filename': '1916.1113.a_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1113.a/1916.1113.a_full.tif', 'width': '8163', 'height': '12241', 'filesize': '299799920', 'filename': '1916.1113.a_full.tif'}}","[{'id': 34752, 'description': 'Utagawa Toyokuni (Japanese, 1769–1825)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '歌川 豊国', 'birth_year': '1769', 'death_year': '1825'}]"
The Shika Teahouse,early 1790s,https://clevelandart.org/art/1916.1113.b,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1113.b/1916.1113.b_web.jpg', 'width': '600', 'height': '900', 'filesize': '371491', 'filename': '1916.1113.b_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1113.b/1916.1113.b_print.jpg', 'width': '2268', 'height': '3400', 'filesize': '4074948', 'filename': '1916.1113.b_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1113.b/1916.1113.b_full.tif', 'width': '8163', 'height': '12240', 'filesize': '299774732', 'filename': '1916.1113.b_full.tif'}}","[{'id': 34752, 'description': 'Utagawa Toyokuni (Japanese, 1769–1825)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '歌川 豊国', 'birth_year': '1769', 'death_year': '1825'}]"
The Shika Teahouse,early 1790s,https://clevelandart.org/art/1916.1113.c,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1113.c/1916.1113.c_web.jpg', 'width': '600', 'height': '900', 'filesize': '366244', 'filename': '1916.1113.c_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1113.c/1916.1113.c_print.jpg', 'width': '2268', 'height': '3400', 'filesize': '3982783', 'filename': '1916.1113.c_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1113.c/1916.1113.c_full.tif', 'width': '8164', 'height': '12240', 'filesize': '299811324', 'filename': '1916.1113.c_full.tif'}}","[{'id': 34752, 'description': 'Utagawa Toyokuni (Japanese, 1769–1825)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '歌川 豊国', 'birth_year': '1769', 'death_year': '1825'}]"
Net Fishing at Night on the Sumida River,c. 1800,https://clevelandart.org/art/1916.1116,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116/1916.1116_web.jpg', 'width': '900', 'height': '466', 'filesize': '325793', 'filename': '1916.1116_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116/1916.1116_print.jpg', 'width': '3400', 'height': '1759', 'filesize': '3191160', 'filename': '1916.1116_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116/1916.1116_full.tif', 'width': '12581', 'height': '6509', 'filesize': '245697672', 'filename': '1916.1116_full.tif'}}","[{'id': 23355, 'description': 'Kitagawa Utamaro (Japanese, c. 1754–1806)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '喜多川 歌麿', 'birth_year': '1754', 'death_year': '1806'}]"
Net Fishing at Night on the Sumida River,c. 1800,https://clevelandart.org/art/1916.1116.a,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116.a/1916.1116.a_web.jpg', 'width': '600', 'height': '900', 'filesize': '339468', 'filename': '1916.1116.a_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116.a/1916.1116.a_print.jpg', 'width': '2268', 'height': '3400', 'filesize': '3669945', 'filename': '1916.1116.a_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116.a/1916.1116.a_full.tif', 'width': '8164', 'height': '12241', 'filesize': '299836744', 'filename': '1916.1116.a_full.tif'}}","[{'id': 23355, 'description': 'Kitagawa Utamaro (Japanese, c. 1754–1806)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '喜多川 歌麿', 'birth_year': '1754', 'death_year': '1806'}]"
Net Fishing at Night on the Sumida River,c. 1800,https://clevelandart.org/art/1916.1116.b,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116.b/1916.1116.b_web.jpg', 'width': '600', 'height': '900', 'filesize': '451111', 'filename': '1916.1116.b_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116.b/1916.1116.b_print.jpg', 'width': '2268', 'height': '3400', 'filesize': '4512898', 'filename': '1916.1116.b_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116.b/1916.1116.b_full.tif', 'width': '8163', 'height': '12240', 'filesize': '299774912', 'filename': '1916.1116.b_full.tif'}}","[{'id': 23355, 'description': 'Kitagawa Utamaro (Japanese, c. 1754–1806)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '喜多川 歌麿', 'birth_year': '1754', 'death_year': '1806'}]"
Net Fishing at Night,c. 1800,https://clevelandart.org/art/1916.1116.c,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116.c/1916.1116.c_web.jpg', 'width': '600', 'height': '900', 'filesize': '386486', 'filename': '1916.1116.c_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116.c/1916.1116.c_print.jpg', 'width': '2268', 'height': '3400', 'filesize': '4056895', 'filename': '1916.1116.c_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1116.c/1916.1116.c_full.tif', 'width': '8163', 'height': '12240', 'filesize': '299774952', 'filename': '1916.1116.c_full.tif'}}","[{'id': 23355, 'description': 'Kitagawa Utamaro (Japanese, c. 1754–1806)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '喜多川 歌麿', 'birth_year': '1754', 'death_year': '1806'}]"
Women Hanging Laundry to Dry on a Balcony ,early 1790s,https://clevelandart.org/art/1916.1119,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119/1916.1119_web.jpg', 'width': '900', 'height': '457', 'filesize': '284110', 'filename': '1916.1119_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119/1916.1119_print.jpg', 'width': '3400', 'height': '1725', 'filesize': '2729987', 'filename': '1916.1119_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119/1916.1119_full.tif', 'width': '12612', 'height': '6398', 'filesize': '242102824', 'filename': '1916.1119_full.tif'}}","[{'id': 23355, 'description': 'Kitagawa Utamaro (Japanese, c. 1754–1806)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '喜多川 歌麿', 'birth_year': '1754', 'death_year': '1806'}]"
Women Hanging Laundry to Dry on a Balcony,early 1790s,https://clevelandart.org/art/1916.1119.a,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119.a/1916.1119.a_web.jpg', 'width': '600', 'height': '900', 'filesize': '345758', 'filename': '1916.1119.a_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119.a/1916.1119.a_print.jpg', 'width': '2268', 'height': '3400', 'filesize': '3846064', 'filename': '1916.1119.a_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119.a/1916.1119.a_full.tif', 'width': '8163', 'height': '12240', 'filesize': '299775084', 'filename': '1916.1119.a_full.tif'}}","[{'id': 23355, 'description': 'Kitagawa Utamaro (Japanese, c. 1754–1806)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '喜多川 歌麿', 'birth_year': '1754', 'death_year': '1806'}]"
Women Hanging Laundry to Dry on a Balcony,early 1790s,https://clevelandart.org/art/1916.1119.b,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119.b/1916.1119.b_web.jpg', 'width': '600', 'height': '900', 'filesize': '326847', 'filename': '1916.1119.b_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119.b/1916.1119.b_print.jpg', 'width': '2268', 'height': '3400', 'filesize': '3606982', 'filename': '1916.1119.b_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119.b/1916.1119.b_full.tif', 'width': '8163', 'height': '12240', 'filesize': '299774608', 'filename': '1916.1119.b_full.tif'}}","[{'id': 23355, 'description': 'Kitagawa Utamaro (Japanese, c. 1754–1806)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '喜多川 歌麿', 'birth_year': '1754', 'death_year': '1806'}]"
Women Hanging Laundry to Dry on a Balcony,early 1790s,https://clevelandart.org/art/1916.1119.c,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119.c/1916.1119.c_web.jpg', 'width': '600', 'height': '900', 'filesize': '316250', 'filename': '1916.1119.c_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119.c/1916.1119.c_print.jpg', 'width': '2268', 'height': '3400', 'filesize': '3501040', 'filename': '1916.1119.c_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1119.c/1916.1119.c_full.tif', 'width': '8163', 'height': '12240', 'filesize': '299774276', 'filename': '1916.1119.c_full.tif'}}","[{'id': 23355, 'description': 'Kitagawa Utamaro (Japanese, c. 1754–1806)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '喜多川 歌麿', 'birth_year': '1754', 'death_year': '1806'}]"
Women in a Pleasure Boat on the Sumida River,early 1790s,https://clevelandart.org/art/1916.1122,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122/1916.1122_web.jpg', 'width': '900', 'height': '469', 'filesize': '177613', 'filename': '1916.1122_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122/1916.1122_print.jpg', 'width': '3400', 'height': '1771', 'filesize': '1879174', 'filename': '1916.1122_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122/1916.1122_full.tif', 'width': '7856', 'height': '4093', 'filesize': '96493768', 'filename': '1916.1122_full.tif'}}","[{'id': 35477, 'description': 'Chōbunsai Eishi (Japanese, 1756–1829)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '鳥文斎栄之', 'birth_year': '1756', 'death_year': '1829'}]"
Women in a Pleasure Boat on the Sumida River,early 1790s,https://clevelandart.org/art/1916.1122.a,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122.a/1916.1122.a_web.jpg', 'width': '595', 'height': '900', 'filesize': '290174', 'filename': '1916.1122.a_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122.a/1916.1122.a_print.jpg', 'width': '2246', 'height': '3400', 'filesize': '2442714', 'filename': '1916.1122.a_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122.a/1916.1122.a_full.tif', 'width': '2704', 'height': '4093', 'filesize': '33233212', 'filename': '1916.1122.a_full.tif'}}","[{'id': 35477, 'description': 'Chōbunsai Eishi (Japanese, 1756–1829)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '鳥文斎栄之', 'birth_year': '1756', 'death_year': '1829'}]"
Women in a Pleasure Boat on the Sumida River,early 1790s,https://clevelandart.org/art/1916.1122.b,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122.b/1916.1122.b_web.jpg', 'width': '559', 'height': '900', 'filesize': '283974', 'filename': '1916.1122.b_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122.b/1916.1122.b_print.jpg', 'width': '2113', 'height': '3400', 'filesize': '2499590', 'filename': '1916.1122.b_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122.b/1916.1122.b_full.tif', 'width': '2544', 'height': '4093', 'filesize': '31268236', 'filename': '1916.1122.b_full.tif'}}","[{'id': 35477, 'description': 'Chōbunsai Eishi (Japanese, 1756–1829)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '鳥文斎栄之', 'birth_year': '1756', 'death_year': '1829'}]"
Women in a Pleasure Boat on the Sumida River,early 1790s,https://clevelandart.org/art/1916.1122.c,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122.c/1916.1122.c_web.jpg', 'width': '579', 'height': '900', 'filesize': '274360', 'filename': '1916.1122.c_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122.c/1916.1122.c_print.jpg', 'width': '2186', 'height': '3400', 'filesize': '2456346', 'filename': '1916.1122.c_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1122.c/1916.1122.c_full.tif', 'width': '2632', 'height': '4093', 'filesize': '32348248', 'filename': '1916.1122.c_full.tif'}}","[{'id': 35477, 'description': 'Chōbunsai Eishi (Japanese, 1756–1829)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '鳥文斎栄之', 'birth_year': '1756', 'death_year': '1829'}]"
The Fuji River in the Snow,1841,https://clevelandart.org/art/1916.1125,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1125/1916.1125_web.jpg', 'width': '320', 'height': '900', 'filesize': '125833', 'filename': '1916.1125_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1125/1916.1125_print.jpg', 'width': '1207', 'height': '3400', 'filesize': '1400907', 'filename': '1916.1125_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1125/1916.1125_full.tif', 'width': '2793', 'height': '7867', 'filesize': '65945708', 'filename': '1916.1125_full.tif'}}","[{'id': 50381, 'description': 'Utagawa Hiroshige (Japanese, 1797–1858)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '歌川 広重', 'birth_year': '1797', 'death_year': '1858'}]"
Young Man and Child with a Kite,early-mid 1770s,https://clevelandart.org/art/1916.1126,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1126/1916.1126_web.jpg', 'width': '175', 'height': '900', 'filesize': '87187', 'filename': '1916.1126_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1126/1916.1126_print.jpg', 'width': '661', 'height': '3400', 'filesize': '822210', 'filename': '1916.1126_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1126/1916.1126_full.tif', 'width': '1522', 'height': '7825', 'filesize': '35755792', 'filename': '1916.1126_full.tif'}}","[{'id': 23427, 'description': 'Isoda Koryūsai (Japanese, 1735–1790)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '磯田湖龍齋', 'birth_year': None, 'death_year': None}]"
Two Children Begging Hotei for a Jewel,c. 1770s,https://clevelandart.org/art/1916.1127,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1127/1916.1127_web.jpg', 'width': '183', 'height': '900', 'filesize': '79667', 'filename': '1916.1127_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1127/1916.1127_print.jpg', 'width': '692', 'height': '3400', 'filesize': '743984', 'filename': '1916.1127_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1127/1916.1127_full.tif', 'width': '1625', 'height': '7982', 'filesize': '38939196', 'filename': '1916.1127_full.tif'}}","[{'id': 23427, 'description': 'Isoda Koryūsai (Japanese, 1735–1790)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '磯田湖龍齋', 'birth_year': None, 'death_year': None}]"
Sanjo Kantaro as a Young Woman Standing in a Wisteria Arbor,c. early or mid 1730s,https://clevelandart.org/art/1916.1128,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1128/1916.1128_web.jpg', 'width': '473', 'height': '900', 'filesize': '208789', 'filename': '1916.1128_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1128/1916.1128_print.jpg', 'width': '1787', 'height': '3400', 'filesize': '2550949', 'filename': '1916.1128_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1128/1916.1128_full.tif', 'width': '4065', 'height': '7735', 'filesize': '94358920', 'filename': '1916.1128_full.tif'}}","[{'id': 32756, 'description': 'Torii Kiyonobu I (Japanese, 1664–1729)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '鳥居 清信', 'birth_year': '1664', 'death_year': '1729'}]"
Kiyomizu Komachi from the series Little Seedlings: Seven Komachi,c.1803,https://clevelandart.org/art/1916.1129,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1129/1916.1129_web.jpg', 'width': '643', 'height': '900', 'filesize': '200891', 'filename': '1916.1129_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1129/1916.1129_print.jpg', 'width': '2429', 'height': '3400', 'filesize': '2285037', 'filename': '1916.1129_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.1129/1916.1129_full.tif', 'width': '5506', 'height': '7707', 'filesize': '127335816', 'filename': '1916.1129_full.tif'}}","[{'id': 23355, 'description': 'Kitagawa Utamaro (Japanese, c. 1754–1806)', 'extent': None, 'qualifier': None, 'role': 'artist', 'biography': None, 'name_in_original_language': '喜多川 歌麿', 'birth_year': '1754', 'death_year': '1806'}]"
